X,Y,OBJECTID,FID_,Parcel_Num,Property_C,Property_S,Inventory,Zoned_As,Address1,County,City,Longitude,Latitude,Council_Di,Square_Foo,Business_I
-118.584701900178416,34.201916430404104,1132,0,2113015904,Not Classified,Owned,General Services,RA-1,CANTLAY ST/LURLINE AVE,LOS ANGELES,UNKNOWN,-118.5847019,34.20191643,3,375.0268499, 
-118.519733500229179,34.199796200534422,1133,0,2121018901,Not Classified,Owned,General Services,R1-1,GAULT ST/YARMOUTH AVE,LOS ANGELES,UNKNOWN,-118.5197335,34.1997962,3,159.0874501, 
-118.524502100015411,34.193575350691766,1134,0,2122023900,Not Classified,Owned,General Services,R1-1,VANOWEN ST/BERTRAND AVE,LOS ANGELES,UNKNOWN,-118.5245021,34.19357535,3,812.804701, 
-118.525795799788682,34.193381849846773,1135,0,2122023901,Not Classified,Owned,General Services,R1-1-RIO,VANOWEN ST/BERTRAND AVE,LOS ANGELES,UNKNOWN,-118.5257958,34.19338185,3,2100.36625, 
-118.518902700525203,34.182986480281954,1136,0,2123030901,Not Classified,Owned,General Services,RA-1-RIO,DELANO ST/YARMOUTH AVE,LOS ANGELES,UNKNOWN,-118.5189027,34.18298648,5,298.3708486, 
-118.542580099525281,34.187541549452867,1137,0,2127002900,OPLA,Owned,General Services,R1-1,GEYSER AVE/GILMORE ST,Los Angeles,LOS ANGELES,-118.5425801,34.18754155,3,90.00119983, 
-118.552473499972521,34.19021275048317,1138,0,2128001901,OPLA,Owned,General Services,R1-1,KITTRIDGE ST/SYLVIA AVE,Los Angeles,LOS ANGELES,-118.5524735,34.19021275,3,89.95554995, 
-118.552374299913993,34.190212910242209,1139,0,2128001902,OPLA,Owned,General Services,R1-1,KITTRIDGE ST/SYLVIA AVE,Los Angeles,LOS ANGELES,-118.5523743,34.19021291,3,89.89545032, 
-118.55240819963791,34.199274279343079,1140,0,2129006900,OPLA,Owned,General Services,R1-1,HART ST/SYLVIA AVE,Los Angeles,LOS ANGELES,-118.5524082,34.19927428,3,81.00099996, 
-118.552318899912123,34.199274400449731,1141,0,2129006901,OPLA,Owned,General Services,R1-1,HART ST/SYLVIA AVE,Los Angeles,LOS ANGELES,-118.5523189,34.1992744,3,81.13605015, 
-118.554622500100834,34.199591310666939,1142,0,2130027900,Not Classified,Owned,General Services,RA-1-RIO,GAULT ST/AURA AVE,LOS ANGELES,UNKNOWN,-118.5546225,34.19959131,3,85.96095024, 
-118.554622100350556,34.19941083997039,1143,0,2130029900,Not Classified,Owned,General Services,RA-1-RIO,GAULT ST/AURA AVE,LOS ANGELES,UNKNOWN,-118.5546221,34.19941084,3,307.8429003, 
-118.556319999780854,34.188671619585413,1144,0,2131025900,Not Classified,Owned,General Services,C2-1VL-RIO,SHIRLEY AVE/HAYNES ST,LOS ANGELES,UNKNOWN,-118.55632,34.18867162,3,411.9572025, 
-118.563359200143836,34.189282379962357,1145,0,2134026900,Not Classified,Owned,General Services,A1-1-RIO,JUMILIA AVE/HAMLIN ST,LOS ANGELES,UNKNOWN,-118.5633592,34.18928238,3,90.07540017, 
-118.563260000085336,34.189282559786172,1146,0,2134026901,Not Classified,Owned,General Services,A1-1-RIO,JUMILIA AVE/HAMLIN ST,LOS ANGELES,UNKNOWN,-118.56326,34.18928256,3,90.19649997, 
-118.587206599921558,34.200102519865354,1147,0,2137020901,Not Classified,Owned,General Services,(T)RS-1,GAZETTE AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,-118.5872066,34.20010252,3,990.8374, 
-118.585188999963123,34.200137190193772,1148,0,2137020902,Not Classified,Owned,General Services,(T)RS-1-RIO,IRONDALE AVE/ENADIA WAY,LOS ANGELES,WINNETKA,-118.585189,34.20013719,3,60.0860999, 
-118.538475200223786,34.163795639689418,1149,0,2161012905,OPLA,Owned,General Services,RA-1,WELLS DR/MECCA AVE,Los Angeles,LOS ANGELES,-118.5384752,34.16379564,3,257.5649499, 
-118.546890800163439,34.167679730003734,1150,0,2163022901,Not Classified,Owned,General Services,RA-1,SANTA RITA ST/TOPEKA DR,LOS ANGELES,UNKNOWN,-118.5468908,34.16767973,3,435.0048002, 
-118.549536999835198,34.167720920188628,1151,0,2163022903,Not Classified,Owned,General Services,RA-1,SANTA RITA ST/VANALDEN AVE,LOS ANGELES,UNKNOWN,-118.549537,34.16772092,3,408.0045002, 
-118.547317200784406,34.167633659525919,1152,0,2163023901,Not Classified,Owned,General Services,RA-1,SANTA RITA ST/TOPEKA DR,LOS ANGELES,UNKNOWN,-118.5473172,34.16763366,3,90.00119991, 
-118.5469793003886,34.166294630140264,1153,0,2163023902,Not Classified,Owned,General Services,RA-1,SPRAGUE ST/TOPEKA DR,LOS ANGELES,UNKNOWN,-118.5469793,34.16629463,3,599.9946003, 
-118.506064200368414,34.220246850217372,1154,0,2204002900,Not Classified,Owned,General Services,RA-1,AMESTOY AVE/BURTON ST,LOS ANGELES,UNKNOWN,-118.5060642,34.22024685,6,23.99450018,None
-118.506331999832739,34.220206039997215,1155,0,2204002901,Not Classified,Owned,General Services,RA-1,AMESTOY AVE/BURTON ST,LOS ANGELES,UNKNOWN,-118.506332,34.22020604,6,163.023753, 
-118.473800300539153,34.211338069880114,1156,0,2206012900,Not Classified,Owned,General Services,CM-1,AQUEDUCT AVE/STAGG ST,LOS ANGELES,UNKNOWN,-118.4738003,34.21133807,6,126.2544995, 
-118.473731800405474,34.211708629833332,1157,0,2206012901,Not Classified,Owned,General Services,PF-1XL,AQUEDUCT AVE/STAGG ST,LOS ANGELES,UNKNOWN,-118.4737318,34.21170863,6,800.6995718, 
-118.458364200465809,34.220609130397911,1158,0,2210003901,Not Classified,Owned,General Services,R1-1,BURTON ST/BRIMFIELD AVE,LOS ANGELES,PANORAMA CITY,-118.4583642,34.22060913,6,89.99879982, 
-118.45371429956964,34.216118219982853,1159,0,2210016900,Not Classified,Owned,General Services,R3-1,STRATHERN ST/CEDROS AVE,LOS ANGELES,UNKNOWN,-118.4537143,34.21611822,6,94.89023808, 
-118.454872200123106,34.216066660390474,1160,0,2210020901,Not Classified,Owned,General Services,R3-1,STRATHERN ST/WILLIS AVE,LOS ANGELES,UNKNOWN,-118.4548722,34.21606666,6,90.14114049, 
-118.453876200238355,34.216072010305965,1161,0,2210020902,Not Classified,Owned,General Services,R3-1,STRATHERN ST/WILLIS AVE,LOS ANGELES,UNKNOWN,-118.4538762,34.21607201,6,89.9999999, 
-118.452348899863637,34.209312300161137,1162,0,2210027900,Not Classified,Owned,General Services,(Q)CM-1,LULL ST/TOBIAS AVE,LOS ANGELES,UNKNOWN,-118.4523489,34.2093123,6,90.03000015, 
-118.452598099709988,34.209354709914095,1163,0,2210027906,Not Classified,Owned,General Services,(Q)CM-1,LULL ST/TOBIAS AVE,LOS ANGELES,UNKNOWN,-118.4525981,34.20935471,6,298.9844246, 
-118.442308100251338,34.205683710072613,1164,0,2215017903,Residential Vacant Land,Owned,General Services,R1-1,UNKNOWN,LOS ANGELES,LOS ANGELES,-118.4423081,34.20568371,2,781.051321, 
-118.440896500190277,34.205961759718207,1165,0,2215017904,Not Classified,Owned,General Services,R1-1,RUNNYMEDE ST/STANSBURY AVE,LOS ANGELES,UNKNOWN,-118.4408965,34.20596176,2,1051.015601, 
-118.446525399456121,34.205774480349554,1166,0,2215023900,Not Classified,Owned,General Services,R1-1,RUNNYMEDE ST/TYRONE AVE,LOS ANGELES,UNKNOWN,-118.4465254,34.20577448,2,90.05670618, 
-118.446525399456121,34.205692050193512,1167,0,2215023901,Not Classified,Owned,General Services,R1-1,RUNNYMEDE ST/TYRONE AVE,LOS ANGELES,UNKNOWN,-118.4465254,34.20569205,2,90.11288404, 
-118.445238499929573,34.205122280450446,1168,0,2215024900,OPLA,Owned,General Services,R1-1,14319 VALERIO,Los Angeles,LOS ANGELES,-118.4452385,34.20512228,2,825.7126108,None
-118.439227000099365,34.203046229897012,1169,0,2216002900,Not Classified,Owned,General Services,R1-1,WYANDOTTE ST/MURIETTA AVE,LOS ANGELES,UNKNOWN,-118.439227,34.20304623,2,129.3830643,None
-118.437671799848545,34.201775299409277,1170,0,2216002901,OPLA,Owned,General Services,R1-1,SHERMAN WAY/HAZELTINE AVE,Los Angeles,LOS ANGELES,-118.4376718,34.2017753,2,2164.34625, 
-118.438943799917823,34.197288390150206,1171,0,2216013900,Not Classified,Owned,General Services,R1-1,MURIETTA AVE/HART ST,LOS ANGELES,UNKNOWN,-118.4389438,34.19728839,2,20.9091397, 
-118.439396800552672,34.197086310176552,1172,0,2216013901,OPLA,Owned,General Services,[Q]RD1.5-1,MURIETTA AVE/HART ST,Los Angeles,LOS ANGELES,-118.4393968,34.19708631,2,250.0278408,None
-118.435998499883993,34.197566750569905,1173,0,2216018900,Not Classified,Owned,General Services,R1-1,HART ST/COLBATH AVE,LOS ANGELES,UNKNOWN,-118.4359985,34.19756675,2,178.5941637,None
-118.436680100199084,34.194861669484112,1174,0,2216018901,Not Classified,Owned,General Services,R1-1,HART ST/COLBATH AVE,LOS ANGELES,UNKNOWN,-118.4366801,34.19486167,2,25.97469756,None
-118.434557499760345,34.200258779927346,1175,0,2216032900,Not Classified,Owned,General Services,R1-1,CANTALOUPE AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,-118.4345575,34.20025878,2,34.05302366,None
-118.434410900095841,34.200258840108482,1176,0,2216032901,Not Classified,Owned,General Services,R1-1,CANTALOUPE AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,-118.4344109,34.20025884,2,54.643719,None
-118.434315600522311,34.200293209467127,1177,0,2216032902,Not Classified,Owned,General Services,R1-1,CANTALOUPE AVE/ENADIA WAY,LOS ANGELES,UNKNOWN,-118.4343156,34.20029321,2,24.99232503, 
-118.44110300041622,34.203126100200507,1178,0,2217028901,Not Classified,Owned,General Services,R1-1,WYANDOTTE ST/KATHERINE AVE,LOS ANGELES,UNKNOWN,-118.441103,34.2031261,2,141.0952129, 
-118.462313900530589,34.19870496031092,1179,0,2220002904,Not Classified,Owned,General Services,R1-1,BURNET AVE/VOSE ST,LOS ANGELES,UNKNOWN,-118.4623139,34.19870496,6,129.1023446, 
-118.460743499886888,34.203878350168402,1180,0,2221015900,Not Classified,Owned,General Services,R1-1,LEADWELL ST/NOBLE AVE,LOS ANGELES,UNKNOWN,-118.4607435,34.20387835,6,89.85104987, 
-118.460839500146363,34.20387827958865,1181,0,2221015901,Not Classified,Owned,General Services,R1-1,LEADWELL ST/NOBLE AVE,LOS ANGELES,UNKNOWN,-118.4608395,34.20387828,6,1650.0231, 
-118.467795500344351,34.212977380297083,1182,0,2222003901,Not Classified,Owned,General Services,R1-1,ZOMBAR AVE/STAGG ST,LOS ANGELES,LOS ANGELES,-118.4677955,34.21297738,6,249.9569002, 
-118.49130380047535,34.197630180504184,1183,0,2224011908,Not Classified,Owned,General Services,M1-1,HART ST/HAYVENHURST AVE,LOS ANGELES,UNKNOWN,-118.4913038,34.19763018,6,33.25171875, 
-118.500569599237565,34.197234969702428,1184,0,2225023900,OPLA,Owned,General Services,R1-1,BALBOA BLVD/HART ST,Los Angeles,LOS ANGELES,-118.5005696,34.19723497,6,499.9541594, 
-118.460862300286578,34.189453320145972,1185,0,2235015900,Not Classified,Owned,General Services,R1-1,NORWICH AVE/HAYNES ST,LOS ANGELES,UNKNOWN,-118.4608623,34.18945332,6,47.4883176, 
-118.460924000173549,34.189489049271899,1186,0,2235015901,Not Classified,Owned,General Services,R1-1,NORWICH AVE/HAYNES ST,LOS ANGELES,UNKNOWN,-118.460924,34.18948905,6,36.12349687, 
-118.460888900300461,34.189474510328999,1187,0,2235015902,Not Classified,Owned,General Services,R1-1,NORWICH AVE/HAYNES ST,LOS ANGELES,UNKNOWN,-118.4608889,34.18947451,6,32.03659752, 
-118.432346000244422,34.184286399856404,1188,0,2239007900,Not Classified,Owned,General Services,RE9-1,MAMMOTH AVE/ERWIN ST,LOS ANGELES,UNKNOWN,-118.432346,34.1842864,2,131.2991499, 
-118.439195100025316,34.183914160296716,1189,0,2239013900,OPLA,Owned,General Services,R1-1,MURIETTA AVE/CALVERT ST,Los Angeles,LOS ANGELES,-118.4391951,34.18391416,2,485.3823564, 
-118.438915900041749,34.182495810082727,1190,0,2239013901,Not Classified,Owned,General Services,R1-1,MURIETTA AVE/CALVERT ST,LOS ANGELES,UNKNOWN,-118.4389159,34.18249581,2,89.4320717, 
-118.471892900509872,34.183044770559178,1191,0,2242001900,OPLA,Owned,General Services,PF-1XL,BLUCHER AVE/ERWIN ST,Los Angeles,LOS ANGELES,-118.4718929,34.18304477,6,1160.438113, 
-118.441772800461749,34.170340609738105,1192,0,2245026901,Not Classified,Owned,General Services,R1-1,ALBERS ST/STANSBURY AVE,LOS ANGELES,UNKNOWN,-118.4417728,34.17034061,4,62.96563107, 
-118.438807700660732,34.177111229939904,1193,0,2246015900,Not Classified,Owned,General Services,R1-1,MURIETTA AVE/HATTERAS ST,LOS ANGELES,UNKNOWN,-118.4388077,34.17711123,2,90.15031892,None
-118.438094500308864,34.177573299833739,1194,0,2246015901,Not Classified,Owned,General Services,R1-1,CALIFA ST/MURIETTA AVE,LOS ANGELES,UNKNOWN,-118.4380945,34.1775733,2,346.5370317, 
-118.438334099859759,34.177573150455245,1195,0,2246015902,Not Classified,Owned,General Services,R1-1,CALIFA ST/MURIETTA AVE,LOS ANGELES,UNKNOWN,-118.4383341,34.17757315,2,75.13238126, 
-118.438906800107929,34.17711118980813,1196,0,2246016900,Not Classified,Owned,General Services,R1-1,MURIETTA AVE/HATTERAS ST,LOS ANGELES,UNKNOWN,-118.4389068,34.17711119,2,90.15086874, 
-118.439320400634386,34.177341849766201,1197,0,2246016901,OPLA,Owned,General Services,R1-1,CALIFA ST/HAZELTINE AVE,Los Angeles,LOS ANGELES,-118.4393204,34.17734185,2,3298.36289, 
-118.43674129972446,34.175501290314891,1198,0,2246019900,Not Classified,Owned,General Services,R1-1,COLBATH AVE/HATTERAS ST,LOS ANGELES,UNKNOWN,-118.4367413,34.17550129,2,3283.731953, 
-118.436746200034335,34.175048339274298,1199,0,2246019901,Not Classified,Owned,General Services,R1-1,COLBATH AVE/HATTERAS ST,LOS ANGELES,UNKNOWN,-118.4367462,34.17504834,2,439.3748277, 
-118.437801699831923,34.173035719908071,1200,0,2246030900,Not Classified,Owned,General Services,R1-1,COSTELLO AVE/COLLINS ST,LOS ANGELES,UNKNOWN,-118.4378017,34.17303572,2,180.5417376, 
-118.433866600085437,34.170274030236875,1201,0,2247013900,Not Classified,Owned,General Services,R1-1,ALBERS ST/MATILIJA AVE,LOS ANGELES,UNKNOWN,-118.4338666,34.17027403,4,29.98984374, 
-118.434896399981071,34.170273120509904,1202,0,2247013902,Not Classified,Owned,General Services,R1-1,ALBERS ST/CANTALOUPE AVE,LOS ANGELES,UNKNOWN,-118.4348964,34.17027312,4,30.00031244, 
-118.435250199659066,34.170272670105817,1203,0,2247013903,Not Classified,Owned,General Services,R1-1,ALBERS ST/RANCHITO AVE,LOS ANGELES,UNKNOWN,-118.4352502,34.17027267,4,30.00160325, 
-118.433926600359882,34.170319359749172,1204,0,2247013904,Not Classified,Owned,General Services,R1-1,ALBERS ST/MATILIJA AVE,LOS ANGELES,UNKNOWN,-118.4339266,34.17031936,4,33.19028119,None
-118.455309099354793,34.165478109975169,1205,0,2249021901,Not Classified,Owned,General Services,R1-1,WILLIS AVE/MCCORMICK ST,LOS ANGELES,UNKNOWN,-118.4553091,34.16547811,4,47.24927443, 
-118.459955000052986,34.171271070238411,1206,0,2250015900,Not Classified,Owned,General Services,R1-1,KILLION ST/LEMONA AVE,LOS ANGELES,UNKNOWN,-118.459955,34.17127107,4,107.9409374, 
-118.459822899197206,34.171226249608381,1207,0,2250015901,Not Classified,Owned,General Services,R1-1,KILLION ST/LEMONA AVE,LOS ANGELES,UNKNOWN,-118.4598229,34.17122625,4,230.7449001, 
-118.504452700003824,34.166927840221028,1208,0,2258028900,Not Classified,Owned,General Services,RA-1,OAK PARK AVE/MCCORMICK ST,LOS ANGELES,UNKNOWN,-118.5044527,34.16692784,5,4876.077483, 
-118.503776600073223,34.165996180503306,1209,0,2258028901,Not Classified,Owned,General Services,RA-1,OAK PARK AVE/MCCORMICK ST,LOS ANGELES,UNKNOWN,-118.5037766,34.16599618,5,938.7194044, 
-118.473733600629316,34.157924620210956,1210,0,2261030901,Not Classified,Owned,General Services,R1-1,AQUEDUCT AVE/LA MIADA ST,LOS ANGELES,UNKNOWN,-118.4737336,34.15792462,5,286.9620575, 
-118.473871099461647,34.15809973017879,1211,0,2261030902,Not Classified,Owned,General Services,R1-1,AQUEDUCT AVE/LA MIADA ST,LOS ANGELES,UNKNOWN,-118.4738711,34.15809973,5,894.3520577, 
-118.47389539978839,34.158401269570966,1212,0,2261030903,Not Classified,Owned,General Services,R1-1,AQUEDUCT AVE/LA MIADA ST,LOS ANGELES,UNKNOWN,-118.4738954,34.15840127,5,237.1085996, 
-118.458534500382413,34.163083310397205,1213,0,2263005900,Not Classified,Owned,General Services,R1-1-RIO,OTSEGO ST/LEMONA AVE,LOS ANGELES,UNKNOWN,-118.4585345,34.16308331,4,44.99305011, 
-118.459574499749777,34.164358600590354,1214,0,2263005903,Not Classified,Owned,General Services,[Q]R3-1-RIO,LEMONA AVE/HARTSOOK ST,LOS ANGELES,UNKNOWN,-118.4595745,34.1643586,4,45.00120019, 
-118.446256300129619,34.135485140556661,1215,0,2274025900,Not Classified,Owned,General Services,RE15-1-H,DE LA CUMBRE PL/GLORIETTA DR,LOS ANGELES,UNKNOWN,-118.4462563,34.13548514,4,90.05899981, 
-118.445746199880361,34.135674489843176,1216,0,2274025901,Not Classified,Owned,General Services,RE15-1-H,COY DR/DE LA CUMBRE PL,LOS ANGELES,UNKNOWN,-118.4457462,34.13567449,4,90.21305016, 
-118.458133200487111,34.13980586985835,1217,0,2277031900,Not Classified,Owned,General Services,RE40-1-H,LIMESTONE PL/STONE CANYON AVE,LOS ANGELES,UNKNOWN,-118.4581332,34.13980587,4,67.60254996, 
-118.45815499990411,34.139865059860043,1218,0,2277031901,Not Classified,Owned,General Services,RE40-1-H,LIMESTONE PL/STONE CANYON AVE,LOS ANGELES,UNKNOWN,-118.458155,34.13986506,4,67.61954994, 
-118.461070599838024,34.135038570134945,1219,0,2278016900,Not Classified,Owned,General Services,RE15-1-H,FUTURE ST/LOADSTONE DR,LOS ANGELES,UNKNOWN,-118.4610706,34.13503857,4,3317.537198, 
-118.421715500665542,34.215830880466129,1220,0,2303001900,Not Classified,Owned,General Services,RA-1,STRATHERN ST/NAGLE AVE,LOS ANGELES,UNKNOWN,-118.4217155,34.21583088,2,137.6567147, 
-118.421715400054239,34.215630069888661,1221,0,2303001901,Not Classified,Owned,General Services,RS-1,LONGRIDGE AVE/BLYTHE ST,LOS ANGELES,UNKNOWN,-118.4217154,34.21563007,2,283.5352627, 
-118.42121339991391,34.215898189876462,1222,0,2303001902,Not Classified,Owned,General Services,RA-1,STRATHERN ST/LLOYD AVE,LOS ANGELES,UNKNOWN,-118.4212134,34.21589819,2,900.2214977, 
-118.421738100481477,34.214622259914869,1223,0,2303002900,Not Classified,Owned,General Services,RA-1,LONGRIDGE AVE/BLYTHE ST,LOS ANGELES,UNKNOWN,-118.4217381,34.21462226,2,186.2673005, 
-118.421726599350862,34.214660729891257,1224,0,2303002901,Not Classified,Owned,General Services,RA-1,LONGRIDGE AVE/BLYTHE ST,LOS ANGELES,UNKNOWN,-118.4217266,34.21466073,2,11.62939997, 
-118.421715100016939,34.214844840579936,1225,0,2303002902,Not Classified,Owned,General Services,RS-1,LONGRIDGE AVE/BLYTHE ST,LOS ANGELES,UNKNOWN,-118.4217151,34.21484484,2,258.3925498, 
-118.420712099561158,34.21404274039606,1226,0,2303003900,Not Classified,Owned,General Services,RA-1,LLOYD AVE/FULTON AVE,LOS ANGELES,UNKNOWN,-118.4207121,34.21404274,2,36.1660499, 
-118.420712400496797,34.214611590356242,1227,0,2303003901,Not Classified,Owned,General Services,RA-1,LLOYD AVE/FULTON AVE,LOS ANGELES,UNKNOWN,-118.4207124,34.21461159,2,552.3113994, 
-118.420712500209802,34.214821839765655,1228,0,2303003902,Not Classified,Owned,General Services,RA-1,LLOYD AVE/FULTON AVE,LOS ANGELES,UNKNOWN,-118.4207125,34.21482184,2,180.1822994, 
-118.42071289996008,34.215667190405654,1229,0,2303003903,Not Classified,Owned,General Services,RA-1,LLOYD AVE/STRATHERN ST,LOS ANGELES,UNKNOWN,-118.4207129,34.21566719,2,495.0066045, 
-118.418169799933466,34.208982690212743,1230,0,2303017900,Not Classified,Owned,General Services,RA-1,KESWICK ST/ETHEL AVE,LOS ANGELES,UNKNOWN,-118.4181698,34.20898269,2,449.9731997, 
-118.418404000609485,34.220629130216949,1231,0,2304004900,Not Classified,Owned,General Services,R1-1,ETHEL AVE/BURTON ST,LOS ANGELES,UNKNOWN,-118.418404,34.22062913,2,342.0914506, 
-118.421623700030025,34.217877370485596,1232,0,2304008900,Not Classified,Owned,General Services,RS-1,WILLARD ST/LLOYD AVE,LOS ANGELES,UNKNOWN,-118.4216237,34.21787737,2,884.7214, 
-118.421712999755769,34.21885935032266,1233,0,2304008901,Not Classified,Owned,General Services,RS-1,LONGRIDGE AVE/WILLARD ST,LOS ANGELES,UNKNOWN,-118.421713,34.21885935,2,33.54990624, 
-118.420767100711089,34.218611300224126,1234,0,2304008902,Not Classified,Owned,General Services,RS-1,LLOYD AVE/WILLARD ST,LOS ANGELES,UNKNOWN,-118.4207671,34.2186113,2,90.73509975, 
-118.39785730044315,34.210342920130472,1235,0,2307010901,Not Classified,Owned,General Services,R1-1,KESWICK ST/VANTAGE AVE,LOS ANGELES,UNKNOWN,-118.3978573,34.21034292,2,412.143949, 
-118.397625300639575,34.210398649338153,1236,0,2307010904,Not Classified,Owned,General Services,R3-1,KESWICK ST/VANTAGE AVE,LOS ANGELES,UNKNOWN,-118.3976253,34.21039865,2,67.10624995, 
-118.398089200533761,34.210297840191203,1237,0,2307014900,Not Classified,Owned,General Services,R1-1,KESWICK ST/ST CLAIR AVE,LOS ANGELES,UNKNOWN,-118.3980892,34.21029784,2,90.00239988, 
-118.398122100432715,34.2094243304469,1238,0,2307014901,Not Classified,Owned,General Services,R1-1,LULL ST/ST CLAIR AVE,LOS ANGELES,UNKNOWN,-118.3981221,34.20942433,2,89.8962004, 
-118.398222499742118,34.209387340158287,1239,0,2307014902,Not Classified,Owned,General Services,R1-1,LULL ST/ST CLAIR AVE,LOS ANGELES,UNKNOWN,-118.3982225,34.20938734,2,128.3409496, 
-118.399464099923875,34.209343330222154,1240,0,2307015901,Not Classified,Owned,General Services,PF-1XL,LULL ST/ST CLAIR AVE,LOS ANGELES,UNKNOWN,-118.3994641,34.20934333,2,118.7981994, 
-118.398286599927545,34.209342070269209,1241,0,2307015902,Not Classified,Owned,General Services,R1-1,LULL ST/ST CLAIR AVE,LOS ANGELES,UNKNOWN,-118.3982866,34.20934207,2,89.98664998, 
-118.40770110041197,34.21786604988462,1242,0,2308008900,Not Classified,Owned,General Services,OS-1XL,POTTER AVE/LORNE ST,LOS ANGELES,UNKNOWN,-118.4077011,34.21786605,2,118.7126001, 
-118.407832099933245,34.217865900577443,1243,0,2308009901,Not Classified,Owned,General Services,OS-1XL,POTTER AVE/LORNE ST,LOS ANGELES,UNKNOWN,-118.4078321,34.2178659,2,119.0828001, 
-118.407580999251749,34.214887659829202,1244,0,2308011900,Not Classified,Owned,General Services,OS-1XL,BLYTHE ST/BABCOCK AVE,LOS ANGELES,UNKNOWN,-118.407581,34.21488766,2,91.07850019, 
